index,Company,TypeName,Inches,ScreenResolution,cpu_brand,cpu_name,cpu_speed,Ram,Memory,gpu_brand,gpu_name,OpSys,Weight,Price
1017,Lenovo,Notebook,17.30,IPS Panel 4K Ultra HD 3840x2160,Intel, Core i7 6820HQ ,2.7,16.0,512GB SSD,Nvidia, Quadro 3000M,windows,2.40,158135
1018,Toshiba,Notebook,14.00,IPS Panel Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.50,79387
1019,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.40,118761
1020,Dell,2 in 1 Convertible,15.60,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i3 6100U ,2.3,4.0,1TB HDD,Intel, HD Graphics 520,windows,2.10,42410
1021,Toshiba,Ultrabook,13.30,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.20,84715
1022,HP,Notebook,13.30,IPS Panel Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.10,61219
1023,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,256GB SSD,Nvidia, GeForce 930MX,windows,1.60,63160
1024,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 6300U ,2.4,8.0,500GB HDD,Intel, HD Graphics 520,windows,2.10,55754
1025,HP,Ultrabook,12.50,1366x768,Intel, Core i5 7200U ,2.5,4.0,256GB SSD,Intel, HD Graphics 620,windows,1.30,83064
1026,HP,Notebook,14.00,1366x768,Intel, Core i5 7200U ,2.5,4.0,500GB HDD,Intel, HD Graphics 620,windows,2.30,63350
1027,HP,Notebook,14.00,1366x768,Intel, Core i5 7200U ,2.5,4.0,500GB HDD,Intel, HD Graphics 620,windows,2.00,56477
1028,Dell,Ultrabook,13.30,Quad HD+ / Touchscreen 3200x1800,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.30,86527
1029,HP,Notebook,17.30,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Nvidia, GeForce 930MX,windows,2.60,57542
1030,HP,Notebook,14.00,1366x768,Intel, Core i5 7200U ,2.5,4.0,256GB SSD,Intel, HD Graphics 620,windows,1.60,51841
1031,Acer,Notebook,15.60,1366x768,AMD, A9-Series 9420 ,3.0,6.0,1TB HDD,AMD, Radeon R5,windows,2.10,21792
1032,MSI,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1050,windows,2.70,63499
1033,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,2.00,63670
1034,HP,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.80,65481
1035,HP,Ultrabook,12.50,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.30,71875
1036,HP,Notebook,15.60,1366x768,Intel, Core i5 7200U ,2.5,4.0,500GB HDD,Intel, HD Graphics 620,windows,2.00,39534
1037,Toshiba,Ultrabook,14.00,IPS Panel Full HD 1920x1080,Intel, Core i7 6600U ,2.6,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.50,91908
1038,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 6300U ,2.4,8.0,256GB SSD,Intel, HD Graphics 520,windows,2.10,56634
1039,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.60,53840
1040,Lenovo,2 in 1 Convertible,15.60,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6500U ,2.5,4.0,256GB SSD,Intel, HD Graphics 520,windows,1.80,45128
1041,Vero,Notebook,14.00,1366x768,Intel, Atom X5-Z8350 ,1.4,2.0,32GB Flash Storage,Intel, HD Graphics 400,windows,1.50,11231
1042,Toshiba,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6500U ,2.5,16.0,256GB SSD,Nvidia, GeForce 930M,windows,2.40,75924
1043,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,2.30,55923
1044,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,1.50,53280
1045,HP,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 6300U ,2.4,8.0,256GB SSD +  500GB HDD,Intel, HD Graphics 520,windows,1.80,112066
1046,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.40,78268
1047,MSI,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6820HK ,2.7,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 980M,windows,3.80,82352
1048,Lenovo,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 980M,windows,4.60,122011
1049,Asus,Netbook,11.60,1366x768,Intel, Celeron Dual Core N3060 ,1.6,4.0,16GB Flash Storage,Intel, HD Graphics 400,other,1.20,15339
1050,Lenovo,Notebook,14.00,IPS Panel 2560x1440,Intel, Core i7 6600U ,2.6,16.0,256GB SSD,Intel, HD Graphics 520,windows,1.10,139594
1051,HP,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,1TB HDD,Nvidia, GeForce 940MX,windows,1.90,52161
1052,Dell,2 in 1 Convertible,15.60,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i5 7200U ,2.7,8.0,256GB SSD,Intel, HD Graphics 620,windows,2.30,58288
1053,HP,Notebook,15.60,1366x768,Intel, Core i5 7200U ,2.5,4.0,256GB SSD,Intel, HD Graphics 620,windows,2.00,52161
1054,Dell,Ultrabook,13.30,Quad HD+ / Touchscreen 3200x1800,Intel, Core i7 7500U ,2.7,16.0,1TB SSD,Intel, HD Graphics 620,windows,1.20,120093
1055,HP,Notebook,15.60,1366x768,Intel, Core i3 6100U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,2.30,37570
1056,HP,Notebook,15.60,1366x768,Intel, Core i5 7200U ,2.5,4.0,500GB HDD,Intel, HD Graphics 620,N/A,2.00,26587
1057,Acer,Notebook,15.60,1366x768,AMD, A8-Series 7410 ,2.2,8.0,1TB HDD,AMD, Radeon R5,windows,2.40,23923
1058,Dell,2 in 1 Convertible,13.30,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 7500U ,2.7,12.0,256GB SSD,Intel, HD Graphics 620,windows,1.60,69211
1059,MSI,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,2.90,96916
1061,Asus,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,1TB HDD,Nvidia, GeForce GTX 965M,N/A,4.00,53173
1062,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,4.0,1TB HDD,Intel, HD Graphics,windows,2.30,29784
1063,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,16.0,2TB HDD,AMD, Radeon R7 M445,windows,2.30,52747
1064,MSI,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,1.80,102777
1065,Dell,Ultrabook,13.30,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.30,77682
1066,Asus,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6820HK ,2.7,64.0,1TB SSD,Nvidia, GeForce GTX 980 ,windows,3.60,211788
1067,Dell,2 in 1 Convertible,13.30,Full HD / Touchscreen 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.60,42518
1068,Dell,Gaming,15.60,4K Ultra HD 3840x2160,Intel, Core i7 6700HQ ,2.6,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 970M,windows,3.20,70809
1069,Apple,Ultrabook,12.00,IPS Panel Retina Display 2304x1440,Intel, Core M ,1.1,8.0,256GB Flash Storage,Intel, HD Graphics 515,mac,0.90,69264
1070,Dell,Notebook,15.60,1366x768,Intel, Core i3 6100U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,2.10,25680
1071,HP,Notebook,15.60,1366x768,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,2.30,63883
1072,HP,Ultrabook,12.50,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.30,63883
1073,HP,Notebook,13.30,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.50,58075
1074,Lenovo,Ultrabook,12.50,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.30,91295
1075,Lenovo,Notebook,17.30,1600x900,Intel, Core i5 6200U ,2.3,8.0,1.0TB HDD,AMD, Radeon R5 M330,windows,3.00,35112
1076,Lenovo,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i5 6300HQ ,2.3,4.0,1TB HDD,Nvidia, GeForce GTX 950M,windows,2.30,52055
1077,MSI,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1070,windows,3.80,133147
1078,Lenovo,Notebook,15.60,1366x768,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,2.10,28771
1079,HP,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,2.30,50083
1080,Lenovo,Ultrabook,12.50,IPS Panel Touchscreen 2560x1440,Intel, Core M 6Y75 ,1.2,8.0,512GB SSD,Intel, HD Graphics 515,windows,1.00,74539
1081,Lenovo,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6820HK ,2.7,32.0,512GB SSD +  1.0TB Hybrid,Nvidia, GeForce GTX 980M,windows,4.60,172627
1082,Lenovo,2 in 1 Convertible,10.10,IPS Panel Touchscreen 1920x1200,Intel, Atom x5-Z8550 ,1.4,4.0,64GB Flash Storage,Intel, HD Graphics 400,windows,0.70,34433
1083,HP,Ultrabook,13.30,IPS Panel 4K Ultra HD 3840x2160,Intel, Core i7 7500U ,2.7,16.0,512GB SSD,Intel, HD Graphics 620,windows,1.30,109171
1084,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,windows,2.20,39960
1085,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,1.50,54931
1086,HP,Workstation,15.60,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,AMD, FirePro W4190M,windows,1.90,79654
1087,Lenovo,Notebook,14.00,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,180GB SSD,Intel, HD Graphics 520,windows,1.70,63883
1088,HP,Notebook,13.30,Quad HD+ 3200x1800,Intel, Pentium Dual Core 4405Y ,1.5,4.0,32GB Flash Storage,Intel, HD Graphics 515,other,1.30,32767
1089,Acer,Notebook,15.60,1366x768,AMD, A8-Series 7410 ,2.2,4.0,500GB HDD,AMD, Radeon R5,windows,2.40,20619
1090,Dell,Notebook,15.60,1366x768,Intel, Pentium Quad Core N3700 ,1.6,4.0,500GB HDD,Intel, HD Graphics,linux,2.20,20965
1091,HP,Notebook,15.60,1366x768,Intel, Core i3 6006U ,2.0,4.0,1TB HDD,Intel, HD Graphics 520,N/A,1.90,18434
1092,Asus,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,8.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,2.70,85195
1093,Dell,Ultrabook,13.30,IPS Panel Full HD 1920x1080,Intel, Core i5 8250U ,1.6,4.0,256GB SSD,AMD, Radeon 530,windows,1.40,43602
1094,HP,Netbook,12.50,1366x768,Intel, Core i5 6200U ,2.3,4.0,128GB SSD,Intel, HD Graphics 520,windows,2.40,85195
1095,Acer,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 950M,windows,2.40,42571
1096,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,1TB HDD,AMD, Radeon R7 M445,windows,2.40,34035
1097,MSI,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,256GB SSD,Nvidia, GeForce GTX 965M,windows,2.60,85195
1098,HP,Notebook,15.60,1366x768,Intel, Pentium Quad Core N3710 ,1.6,4.0,1TB HDD,Intel, HD Graphics 405,windows,2.00,26640
1099,Asus,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 980M,windows,4.30,122491
1100,Dell,Ultrabook,12.50,1366x768,Intel, Core i3 6100U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,1.50,60481
1101,Dell,Ultrabook,12.50,1366x768,Intel, Core i3 6100U ,2.3,4.0,128GB SSD,Intel, HD Graphics 520,windows,1.50,62176
1102,Acer,Notebook,15.60,1366x768,Intel, Celeron Dual Core 3205U ,1.5,4.0,16GB SSD,Intel, HD Graphics,other,2.20,11136
1103,HP,Workstation,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,1TB HDD,AMD, FirePro W6150M,windows,3.00,154459
1104,Lenovo,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,512GB SSD,Nvidia, GeForce GTX 1050 Ti,windows,2.40,63883
1105,Dell,Ultrabook,12.50,1366x768,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.50,75290
1106,MSI,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 960M,windows,2.90,80516
1107,Lenovo,2 in 1 Convertible,15.60,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i5 6200U ,2.3,4.0,256GB SSD,Intel, HD Graphics 520,windows,2.10,46194
1108,HP,Notebook,15.60,Full HD 1920x1080,AMD, A6-Series 9220 ,2.5,4.0,1TB HDD,AMD, Radeon R4,windows,2.10,21205
1109,Asus,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 960M,windows,2.60,71342
1110,HP,Notebook,13.30,Quad HD+ / Touchscreen 3200x1800,Intel, Core M 6Y54 ,1.1,8.0,256GB SSD,Intel, HD Graphics 515,windows,1.20,90523
1111,Dell,Notebook,15.60,1366x768,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,AMD, Radeon R5 M315,windows,2.20,40980
1112,Lenovo,Notebook,15.60,1366x768,Intel, Core i3 6006U ,2.0,4.0,128GB SSD,Intel, HD Graphics 520,windows,2.10,22857
1113,HP,Ultrabook,13.30,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,512GB SSD,Intel, HD Graphics 520,windows,1.20,104908
1114,Lenovo,2 in 1 Convertible,10.10,IPS Panel Touchscreen 1920x1200,Intel, Atom x5-Z8550 ,1.4,4.0,64GB Flash Storage,Intel, HD Graphics 400,other,0.70,29251
1115,Dell,Ultrabook,13.30,Full HD 1920x1080,Intel, Core i7 7560U ,2.4,8.0,256GB SSD,Intel, Iris Plus Graphics 640,windows,1.20,73473
1116,Lenovo,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6820HK ,2.7,16.0,256GB SSD +  1.0TB Hybrid,Nvidia, GeForce GTX 980M,windows,4.60,146519
1117,Razer,Ultrabook,12.50,Touchscreen / 4K Ultra HD 3840x2160,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.30,54825
1118,Toshiba,Ultrabook,13.30,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,16.0,512GB SSD,Intel, HD Graphics 620,windows,1.10,118601
1119,Asus,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 960M,windows,3.50,69929
1120,Vero,Notebook,13.30,Full HD 1920x1080,Intel, Atom X5-Z8350 ,1.4,4.0,32GB Flash Storage,Intel, HD Graphics 400,windows,1.40,10443
1121,HP,Notebook,13.30,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.20,90043
1122,HP,Notebook,14.00,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.40,80613
1123,Dell,Notebook,15.60,1366x768,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,linux,2.10,27899
1124,Asus,Notebook,15.60,1366x768,Intel, Core i3 7100U ,2.4,4.0,1TB HDD,Intel, HD Graphics 620,windows,2.00,23177
1125,Lenovo,2 in 1 Convertible,14.00,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.80,88924
1126,Lenovo,2 in 1 Convertible,10.10,IPS Panel Touchscreen 1920x1200,Intel, Atom x5-Z8550 ,1.4,4.0,64GB Flash Storage,Intel, HD Graphics 400,windows,0.70,25521
1127,HP,Ultrabook,12.50,1366x768,Intel, Core i5 6300U ,2.4,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.30,100966
1128,Lenovo,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i5 7300HQ ,2.5,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,N/A,2.40,52694
1129,HP,Gaming,17.30,IPS Panel Full HD 1920x1080,Intel, Core i5 6300HQ ,2.3,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1060,windows,3.40,60153
1130,HP,Notebook,15.60,1366x768,Intel, Core i7 7500U ,2.7,8.0,2TB HDD,Intel, HD Graphics 620,windows,2.00,33513
1131,Lenovo,2 in 1 Convertible,14.00,IPS Panel Full HD / Touchscreen 1920x1080,Intel, Core i7 6600U ,2.6,8.0,512GB SSD,Nvidia, Quadro M500M,windows,1.80,109244
1132,Asus,Notebook,14.00,1366x768,Intel, Celeron Dual Core N3350 ,1.1,4.0,32GB Flash Storage,Intel, HD Graphics 500,windows,1.50,14812
1133,HP,Ultrabook,15.60,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,256GB SSD,Intel, HD Graphics 620,windows,1.80,40067
1134,Acer,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 7200U ,2.5,4.0,1TB HDD,Nvidia, GeForce 940MX,windows,2.20,32820
1135,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,16.0,1.0TB Hybrid,AMD, Radeon R7 M360,windows,2.50,58555
1136,HP,Workstation,17.30,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,256GB SSD,Nvidia, Quadro M3000M,windows,3.00,210424
1137,Dell,Notebook,15.60,1366x768,Intel, Core i5 7200U ,2.5,8.0,1TB HDD,AMD, Radeon R7 M445,windows,2.50,41772
1138,MSI,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 6820HQ ,2.7,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 980M,windows,3.80,127819
1139,HP,Ultrabook,15.60,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.90,115709
1140,Lenovo,2 in 1 Convertible,14.00,IPS Panel Touchscreen 2560x1440,Intel, Core i7 6600U ,2.6,16.0,512GB SSD,Intel, HD Graphics 520,windows,2.80,130003
1141,MSI,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1050,windows,2.40,60888
1142,HP,2 in 1 Convertible,13.30,Full HD / Touchscreen 1920x1080,Intel, Core i5 6300U ,2.4,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.50,86793
1143,HP,Workstation,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,256GB SSD,Nvidia, Quadro M1000M,windows,2.60,118761
1144,HP,2 in 1 Convertible,13.30,Touchscreen 2560x1440,Intel, Core i7 6600U ,2.6,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.50,95851
1145,HP,Workstation,15.60,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,8.0,256GB SSD,Nvidia, Quadro M1000M,windows,2.00,101179
1146,HP,Ultrabook,12.50,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.30,122381
1147,Dell,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,256GB SSD,Nvidia, GeForce 940MX,windows,2.20,53807
1148,HP,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.90,84129
1149,Lenovo,2 in 1 Convertible,14.00,IPS Panel Touchscreen 2560x1440,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.30,124622
1150,Lenovo,Notebook,15.60,1366x768,Intel, Core i3 6006U ,2.0,4.0,1TB HDD,Intel, HD Graphics 520,N/A,1.90,18062
1151,HP,Notebook,15.60,1366x768,AMD, E-Series 7110 ,1.8,4.0,500GB HDD,AMD, Radeon R2 Graphics,windows,1.90,15824
1152,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,1TB HDD,AMD, Radeon R5 M330,N/A,2.30,31915
1153,Dell,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,8.0,1TB HDD,Nvidia, GeForce GTX 1050Ti,windows,2.60,63883
1154,Dell,Notebook,15.60,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel, Core i5 6300HQ ,2.3,8.0,256GB SSD,Nvidia, GeForce 960M,windows,2.00,119916
1155,HP,Notebook,15.60,Full HD 1920x1080,AMD, A6-Series A6-9220 ,2.5,4.0,256GB SSD,AMD, Radeon 520,windows,1.90,25515
1156,MSI,Gaming,17.30,Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 1050 Ti,windows,2.70,79536
1157,Lenovo,Ultrabook,14.00,Full HD 1920x1080,Intel, Core i7 6600U ,2.6,12.0,512GB SSD,Intel, HD Graphics 520,windows,1.40,122491
1158,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i5 6200U ,2.3,8.0,1.0TB Hybrid,AMD, Radeon R5 M330,windows,2.50,42011
1159,HP,2 in 1 Convertible,13.30,Touchscreen 2560x1440,Intel, Core i7 6600U ,2.6,8.0,512GB SSD,Intel, HD Graphics 520,windows,1.50,108744
1160,Lenovo,Ultrabook,14.00,Full HD 1920x1080,Intel, Core i7 6600U ,2.6,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.70,79867
1161,MSI,Gaming,14.00,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,256GB SSD +  1TB HDD,Nvidia, GeForce GTX 970M,windows,1.70,94252
1162,HP,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 7700HQ ,2.8,8.0,1TB HDD,Nvidia, GeForce GTX 1050,windows,2.60,47899
1163,Lenovo,Notebook,15.60,1366x768,Intel, Core i3 6006U ,2.0,8.0,1TB HDD,Intel, HD Graphics 520,windows,2.20,24456
1164,HP,Notebook,15.60,1366x768,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,N/A,2.10,25414
1165,Dell,Gaming,15.60,4K Ultra HD 3840x2160,Intel, Core i7 7700HQ ,2.8,8.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 1050 Ti,windows,2.60,79813
1166,Lenovo,Notebook,15.60,IPS Panel Full HD 1920x1080,Intel, Core i5 7200U ,2.5,8.0,256GB SSD,Intel, HD Graphics 620,windows,2.00,74059
1167,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i3 6006U ,2.0,4.0,1TB HDD,Nvidia, GeForce 920MX ,windows,2.20,24935
1168,HP,Notebook,14.00,1366x768,Intel, Celeron Dual Core N3060 ,1.6,2.0,32GB Flash Storage,Intel, HD Graphics 400,windows,1.40,13267
1169,MSI,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,1TB HDD,Nvidia, GeForce GTX 1050,windows,2.20,44702
1170,HP,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,8.0,256GB SSD,Intel, HD Graphics 520,windows,2.00,36177
1171,HP,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 8550U ,1.8,16.0,512GB SSD,Intel, UHD Graphics 620,windows,2.10,61752
1172,Asus,Notebook,15.60,1366x768,Intel, Celeron Dual Core N3050 ,1.6,4.0,500GB HDD,Intel, HD Graphics,windows,2.20,19660
1173,Lenovo,Notebook,15.60,1366x768,Intel, Core i5 6200U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,N/A,2.10,21205
1174,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,8.0,1TB HDD,Nvidia, GeForce 940MX,N/A,2.20,37776
1175,Asus,Notebook,14.00,Full HD 1920x1080,Intel, Core i3 7100U ,2.4,4.0,256GB SSD,Intel, HD Graphics 620,windows,2.00,40972
1176,Lenovo,Notebook,15.60,Full HD 1920x1080,Intel, Core i7 6500U ,2.5,4.0,1.0TB Hybrid,Intel, HD Graphics 520,windows,2.30,43956
1177,Lenovo,Gaming,15.60,IPS Panel Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,512GB SSD,Nvidia, GeForce GTX 960,windows,3.30,69530
1178,MSI,Gaming,15.60,Full HD 1920x1080,Intel, Core i7 6700HQ ,2.6,16.0,128GB SSD +  1TB HDD,Nvidia, GeForce GTX 970M,windows,1.90,114732
1179,HP,Notebook,15.60,1366x768,Intel, Core i3 6100U ,2.3,4.0,500GB HDD,Intel, HD Graphics 520,windows,2.10,34632
1180,Lenovo,2 in 1 Convertible,14.00,IPS Panel Touchscreen 2560x1440,Intel, Core i5 6200U ,2.3,8.0,256GB SSD,Intel, HD Graphics 520,windows,1.40,87219
1181,Lenovo,Ultrabook,15.60,Full HD 1920x1080,Intel, Core i7 7500U ,2.7,6.0,256GB SSD,Nvidia, GeForce 920M,windows,1.50,44276
